row_label_raw,row_label_full,"- Nhận ký quỹ, ký cược dài hạn",4.783.189.238,3.701.004.057,numeric__4.783.189.238,numeric__3.701.004.057
- Nhận ủy thác đầu tư góp vốn vào Công ty Cổ phần VRG - Đắk Nông,- Nhận ủy thác đầu tư góp vốn vào Công ty Cổ phần VRG - Đắk Nông,- Nhận ủy thác đầu tư góp vốn vào Công ty Cổ phần VRG - Đắk Nông,11.433.721.000,11.433.721.000,11433721000.0,11433721000.0
,,,16.216.910.238,15.134.725.057,16216910238.0,15134725057.0
