row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"4,997,305,280","5,196,398,145",,
Labour expenses,Labour expenses,Labour expenses,"118,005,407,759","84,410,665,842",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"8,875,035,019","7,701,824,920",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"39,662,335,721","33,098,879,119",,
Other expenses by cash,Other expenses by cash,Other expenses by cash,"89,406,589,435","62,540,602,564",,
,,,"260,946,673,214","192,948,370,590",,
