row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2024,Năm 2023,numeric__Mối quan hệ,numeric__Năm 2024,numeric__Năm 2023
,,,Mối quan hệ,VND,VND,,,
Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,Lợi nhuận tập trung từ Công ty TNHH MTV 100% vốn,857.587.659.808,760.464.243.941,,857587659808.0,760464243941.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,176.970.066.118,217.382.266.778,,176970066118.0,217382266778.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,76.362.076.718,73.828.992.005,,76362076718.0,73828992005.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,123.230.237.583,20.276.599.594,,123230237583.0,20276599594.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,62.043.103.673,66.298.181.743,,62043103673.0,66298181743.0
- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,26.510.214.758,34.166.801.603,,26510214758.0,34166801603.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,37.621.718.299,42.905.881.646,,37621718299.0,42905881646.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,39.301.551.608,32.095.734.601,,39301551608.0,32095734601.0
- Công ty TNHH MTV Cao su Chu Prông,- Công ty TNHH MTV Cao su Chu Prông,- Công ty TNHH MTV Cao su Chu Prông,Công ty con,32.945.869.804,29.400.952.740,,32945869804.0,29400952740.0
