row_label_raw,row_label_full,col_0,Stock code,31/12/2024,31/12/2024_1,31/12/2024_2,01/01/2024,01/01/2024_1,01/01/2024_2,numeric__Stock code,numeric__31/12/2024,numeric__31/12/2024_1,numeric__31/12/2024_2,numeric__01/01/2024,numeric__01/01/2024_1,numeric__01/01/2024_2
,,,Stock code,Original cost,Fair value,Provision,Original cost,Fair value,Provision,,,,,,,
Investments in subsidiaries,Investments in subsidiaries,Investments in subsidiaries,,VND,VND,VND,VND,VND,VND,,,,,,,
Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,Subsidiaries with 100% of contributed capital,,,,,,,
"- Dong Nai Rubber Corporation Co., Ltd","- Dong Nai Rubber Corporation Co., Ltd","- Dong Nai Rubber Corporation Co., Ltd",,"3,025,798,070,098",,-,"3,025,798,070,098",,-,,,,,,,
"- Binh Long Rubber Co., Ltd","- Binh Long Rubber Co., Ltd","- Binh Long Rubber Co., Ltd",,"935,038,751,632",,-,"935,038,751,632",,-,,,,,,,
"- Dau Tieng Rubber Co., Ltd","- Dau Tieng Rubber Co., Ltd","- Dau Tieng Rubber Co., Ltd",,"2,530,772,124,994",,-,"2,530,772,124,994",,-,,,,,,,
"- Loc Ninh Rubber Co., Ltd","- Loc Ninh Rubber Co., Ltd","- Loc Ninh Rubber Co., Ltd",,"1,077,859,608,482",,-,"1,077,859,608,482",,-,,,,,,,
"- Phu Rieng Rubber Co., Ltd","- Phu Rieng Rubber Co., Ltd","- Phu Rieng Rubber Co., Ltd",,"1,502,015,240,790",,-,"1,502,015,240,790",,-,,,,,,,
"- Krong Buk Rubber Co., Ltd","- Krong Buk Rubber Co., Ltd","- Krong Buk Rubber Co., Ltd",,"716,474,580,464",,-,"716,474,580,464",,-,,,,,,,
"- Ea H'Leo Rubber Co., Ltd","- Ea H'Leo Rubber Co., Ltd","- Ea H'Leo Rubber Co., Ltd",,"615,594,493,514",,-,"615,594,493,514",,-,,,,,,,
"- Chu Prong Rubber Co., Ltd","- Chu Prong Rubber Co., Ltd","- Chu Prong Rubber Co., Ltd",,"1,005,485,148,742",,-,"1,005,485,148,742",,-,,,,,,,
"- Chu Se Rubber Co., Ltd","- Chu Se Rubber Co., Ltd","- Chu Se Rubber Co., Ltd",,"1,457,728,529,898",,-,"1,457,728,529,898",,-,,,,,,,
"- Kon Tum Rubber Co., Ltd","- Kon Tum Rubber Co., Ltd","- Kon Tum Rubber Co., Ltd",,"627,880,177,283",,-,"627,880,177,283",,-,,,,,,,
"- Mang Yang Rubber Co., Ltd","- Mang Yang Rubber Co., Ltd","- Mang Yang Rubber Co., Ltd",,"1,452,749,526,832",,-,"1,452,749,526,832",,-,,,,,,,
"- Chu Pah Rubber Co., Ltd","- Chu Pah Rubber Co., Ltd","- Chu Pah Rubber Co., Ltd",,"1,152,890,007,568",,-,"1,152,890,007,568",,-,,,,,,,
"- Quang Nam Rubber Co., Ltd","- Quang Nam Rubber Co., Ltd","- Quang Nam Rubber Co., Ltd",,"643,081,414,030",,"(209,784,051,665)","643,081,414,030",,"(212,526,552,494)",,,,,,,
"- Nam Giang - Quang Nam Rubber Co., Ltd","- Nam Giang - Quang Nam Rubber Co., Ltd","- Nam Giang - Quang Nam Rubber Co., Ltd",,"384,196,304,173",,"(62,650,384,306)","384,196,304,173",,"(87,918,870,706)",,,,,,,
"- Ha Tinh Rubber Co., Ltd","- Ha Tinh Rubber Co., Ltd","- Ha Tinh Rubber Co., Ltd",,"667,308,339,858",,"(81,397,543,910)","667,308,339,858",,"(81,584,094,024)",,,,,,,
"- Huong Khe Ha Tinh Rubber Co., Ltd","- Huong Khe Ha Tinh Rubber Co., Ltd","- Huong Khe Ha Tinh Rubber Co., Ltd",,"625,705,840,423",,"(62,655,480,005)","625,705,840,423",,"(75,733,885,828)",,,,,,,
"- Thanh Hoa Rubber Co., Ltd","- Thanh Hoa Rubber Co., Ltd","- Thanh Hoa Rubber Co., Ltd",,"239,803,607,484",,"(7,780,703,903)","239,803,607,484",,"(13,797,014,260)",,,,,,,
"- Quang Tri Rubber Co., Ltd","- Quang Tri Rubber Co., Ltd","- Quang Tri Rubber Co., Ltd",,"432,783,235,397",,-,"432,783,235,397",,-,,,,,,,
"- Binh Thuan Rubber Co., Ltd","- Binh Thuan Rubber Co., Ltd","- Binh Thuan Rubber Co., Ltd",,"313,741,909,846",,-,"313,741,909,846",,-,,,,,,,
"- Quang Ngai Rubber Co., Ltd","- Quang Ngai Rubber Co., Ltd","- Quang Ngai Rubber Co., Ltd",,"79,426,489,341",,"(55,926,977,650)","79,426,489,341",,"(53,323,136,964)",,,,,,,
- Rubber Industry College,- Rubber Industry College,- Rubber Industry College,,"18,965,002,003",,-,"18,965,002,003",,-,,,,,,,
- Vietnam Rubber Magazine,- Vietnam Rubber Magazine,- Vietnam Rubber Magazine,,"11,336,097,506",,-,"11,336,097,506",,-,,,,,,,
- Rubber Medical Center,- Rubber Medical Center,- Rubber Medical Center,,"1,719,938,855",,-,"1,719,938,855",,-,,,,,,,
- Rubber Research Institute of Vietnam,- Rubber Research Institute of Vietnam,- Rubber Research Institute of Vietnam,,"131,788,294,322",,-,"131,788,294,322",,-,,,,,,,
,,,,"19,650,142,733,535",,"(480,195,141,439)","19,650,142,733,535",,"(524,883,554,276)",,,,,,,
