row_label_raw,row_label_full,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
Value,Value,Value,Provision,Value,Provision,,,
VND,VND,VND,VND,VND,VND,,,
"18,500,000","18,500,000","18,500,000",-,"11,878,123,475",-,,,
"18,000,000","18,000,000","18,000,000",-,-,-,,,
"500,000","500,000","500,000",-,-,-,,,
-,-,-,-,"3,545,640,000",-,,,
-,-,-,-,"938,165,600",-,,,
-,-,-,-,"7,394,317,875",-,,,
"13,651,270,978","13,651,270,978","13,651,270,978",-,"743,977,166",-,,,
"11,559,958,820","11,559,958,820","11,559,958,820",-,-,-,,,
"2,091,312,158","2,091,312,158","2,091,312,158",-,"743,977,166",-,,,
"13,669,770,978","13,669,770,978","13,669,770,978",-,"12,622,100,641",-,,,
