row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2024 > VND,01/01/2024 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2024 > VND,numeric__01/01/2024 > VND
100,100,100,A. TÀI SẢN NGĂN HẠN,,6.347.339.551.921,4.842.851.346.133,,,6347339551921.0,4842851346133.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,605.210.723.572,805.500.772.847,,3.0,605210723572.0,805500772847.0
111,111,111,1. Tiền,,284.731.819.462,95.300.772.847,,,284731819462.0,95300772847.0
112,112,112,2. Các khoản tương đương tiền,,320.478.904.110,710.200.000.000,,,320478904110.0,710200000000.0
120,120,120,II. Các khoản đầu tư tài chính ngắn hạn,4,3.641.300.110.695,2.343.937.035.344,,4.0,3641300110695.0,2343937035344.0
121,121,121,1. Chứng khoán kinh doanh,,1.163.634.161,1.163.634.161,,,1163634161.0,1163634161.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(68.237.000),(68.237.000),,,-68237000.0,-68237000.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,,3.640.204.713.534,2.342.841.638.186,,,3640204713534.0,2342841638186.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.211.608.185.768,1.536.057.292.612,,,1211608185768.0,1536057292612.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,53.456.935.588,121.493.747.897,,5.0,53456935588.0,121493747897.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,13.669.770.978,12.622.100.641,,6.0,13669770978.0,12622100641.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,386.591.651.857,360.069.883.352,,7.0,386591651857.0,360069883352.0
136,136,136,4. Phải thu ngắn hạn khác,8,1.105.873.194.528,1.315.733.068.462,,8.0,1105873194528.0,1315733068462.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(347.983.367.183),(273.861.507.740),,,-347983367183.0,-273861507740.0
140,140,140,IV. Hàng tồn kho,,712.428.040.701,48.749.372.106,,,712428040701.0,48749372106.0
141,141,141,1. Hàng tồn kho,10,712.428.040.701,48.749.372.106,,10.0,712428040701.0,48749372106.0
150,150,150,V. Tài sản ngắn hạn khác,,176.792.491.185,108.606.873.224,,,176792491185.0,108606873224.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,,2.493.169.058,1.974.191.123,,,2493169058.0,1974191123.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,15,174.299.322.127,106.632.682.101,,15.0,174299322127.0,106632682101.0
