row_label_raw,row_label_full,col_0,col_1,01/01/2024,01/01/2024_1,During the year,During the year_1,31/12/2024,31/12/2024_1,numeric__col_1,numeric__01/01/2024,numeric__01/01/2024_1,numeric__During the year,numeric__During the year_1,numeric__31/12/2024,numeric__31/12/2024_1
,,,,Value,Provision,Increase,Decrease,Value,Provision,,,,,,,
,,,,VND,VND,VND,VND,VND,VND,,,,,,,
b),b),b),Long-term,Long-term,Long-term,Long-term,Long-term,Long-term,Long-term,,,,,,,
b),b),b),Related parties,"95,145,388,955","(34,400,000,000)",-,"68,775,293,916","26,370,095,039",-,,,,,,,
b),b),b),- VRG Kien Giang MDF Wood JSC,"34,400,000,000","(34,400,000,000)",-,"34,400,000,000",-,-,,,,,,,
b),b),b),"- Binh Thuan Rubber Co., Ltd","10,914,199,712",-,-,"1,559,181,666","9,355,018,046",-,,,,,,,
b),b),b),"- Quang Nam Rubber Co., Ltd","9,463,148,479",-,-,"1,351,884,074","8,111,264,405",-,,,,,,,
b),b),b),"- Kon Tum Rubber Co., Ltd","9,334,227,983",-,-,"9,334,227,983",-,-,,,,,,,
b),b),b),"- Ha Tinh Rubber Co., Ltd","6,923,060,500",-,-,"989,006,650","5,934,053,850",-,,,,,,,
b),b),b),"- Chu Pah Rubber Co., Ltd","5,778,423,901",-,-,"5,778,423,901",-,-,,,,,,,
b),b),b),"- Mang Yang Rubber Co., Ltd","4,620,612,577",-,-,"4,620,612,577",-,-,,,,,,,
b),b),b),"- Thanh Hoa Rubber Co., Ltd","3,935,380,184",-,-,"3,935,380,184",-,-,,,,,,,
b),b),b),"- Quang Ngai Rubber Co., Ltd","3,464,722,530",-,-,"494,963,792","2,969,758,738",-,,,,,,,
b),b),b),"- Chu Prong Rubber Co., Ltd","2,127,268,066",-,-,"2,127,268,066",-,-,,,,,,,
b),b),b),"- Chu Se Rubber Co., Ltd","2,020,511,658",-,-,"2,020,511,658",-,-,,,,,,,
b),b),b),"- Ea H'Leo Rubber Co., Ltd","1,274,830,273",-,-,"1,274,830,273",-,-,,,,,,,
b),b),b),"- Krong Buk Rubber Co., Ltd","889,003,092",-,-,"889,003,092",-,-,,,,,,,
b),b),b),"Other parties: Lending receivables of Vietnam Rubber Finance One member Co., Ltd","732,924,430,956","(384,950,516,100)",-,"9,140,679,805","723,783,751,151","(376,651,132,371)",,,,,,,
b),b),b),- Lending receivables under Repo share,"51,736,359,215","(45,057,159,215)",-,"60,000,000","51,676,359,215","(45,579,059,215)",,,,,,,
b),b),b),+ Le Thanh Nha,"18,931,920,201","(12,252,720,201)",-,-,"18,931,920,201","(12,834,620,201)",,,,,,,
b),b),b),+ To Dinh Chien,"16,496,910,403","(16,496,910,403)",-,-,"16,496,910,403","(16,496,910,403)",,,,,,,
b),b),b),+ Kien Quan Investment JSC,"16,000,000,000","(16,000,000,000)",-,-,"16,000,000,000","(16,000,000,000)",,,,,,,
b),b),b),+ Vuong Dang,"307,528,611","(307,528,611)",-,"60,000,000","247,528,611","(247,528,611)",,,,,,,
b),b),b),- Others,"681,188,071,741","(339,893,356,885)",-,"9,080,679,805","672,107,391,936","(331,072,073,156)",,,,,,,
b),b),b),,"828,069,819,911","(419,350,516,100)",-,"(77,915,973,721)","750,153,846,190","(376,651,132,371)",,,,,,,
