row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Actual repayments on principal during the year,Actual repayments on principal during the year,Actual repayments on principal during the year,Actual repayments on principal during the year,Actual repayments on principal during the year,,
Repayment on principal from ordinary contracts,Repayment on principal from ordinary contracts,Repayment on principal from ordinary contracts,"31,514,615,908","31,514,615,908",,
