row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2024,Năm 2023,numeric__Mối quan hệ,numeric__Năm 2024,numeric__Năm 2023
,,,Mối quan hệ,VND,VND,,,
- Ông Đỗ Hữu Phước,- Ông Đỗ Hữu Phước,- Ông Đỗ Hữu Phước,Thành viên HĐQTPhó Tổng Giám đốc(Bổ nhiệm Thành viên HĐQT từ ngày 17/06/2024),1.120.929.325,912.190.854,,1120929325.0,912190854.0
- Ông Nguyễn Đông Phong,- Ông Nguyễn Đông Phong,- Ông Nguyễn Đông Phong,Thành viên HĐQT(Bổ nhiệm từ ngày 17/06/2024),91.075.508,,,91075508.0,
- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,- Ông Trần Ngọc Thuận,Thành viên HĐQT(Từ nhiệm từ ngày 28/06/2024),551.123.585,912.190.854,,551123585.0,912190854.0
- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,- Ông Huỳnh Văn Bảo,Thành viên HĐQT(Miễn nhiệm từ ngày 29/03/2024),280.232.331,912.190.854,,280232331.0,912190854.0
- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,- Ông Phạm Văn Thành,Thành viên HĐQT(Miễn nhiệm từ ngày 29/03/2024),280.232.331,912.190.854,,280232331.0,912190854.0
- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,- Ông Phan Mạnh Hùng,Thành viên HĐQT(Miễn nhiệm từ ngày 29/03/2024),42.034.850,136.800.000,,42034850.0,136800000.0
- Ông Truong Minh Trung,- Ông Truong Minh Trung,- Ông Truong Minh Trung,Phó Tổng Giám đốc,1.120.929.325,912.190.854,,1120929325.0,912190854.0
- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,- Ông Trần Thanh Phụng,Phó Tổng Giám đốc,1.120.929.325,912.190.854,,1120929325.0,912190854.0
- Ông Lê Đình Bửu Trí,- Ông Lê Đình Bửu Trí,- Ông Lê Đình Bửu Trí,Phó Tổng Giám đốc,1.120.929.325,912.190.854,,1120929325.0,912190854.0
- Ông Phạm Hải Dương,- Ông Phạm Hải Dương,- Ông Phạm Hải Dương,Phó Tổng Giám đốc,1.120.929.325,285.964.993,,1120929325.0,285964993.0
- Ông Huỳnh Kim Nhụt,- Ông Huỳnh Kim Nhụt,- Ông Huỳnh Kim Nhụt,Phó Tổng Giám đốc,1.120.929.325,912.190.854,,1120929325.0,912190854.0
- Ông Lê Thanh Tú,- Ông Lê Thanh Tú,- Ông Lê Thanh Tú,Phó Tổng Giám đốc(Miễn nhiệm từ ngày 28/08/2023),-,594.907.079,,,594907079.0
- Ông Phạm Văn Hôi Em,- Ông Phạm Văn Hôi Em,- Ông Phạm Văn Hôi Em,Trường Ban kiểm soát(Bổ nhiệm từ ngày 17/06/2024)Kế toán trường(Miễn nhiệm từ ngày 17/06/2024),1.015.842.201,826.542.753,,1015842201.0,826542753.0
- Ông Đỗ Khắc Thăng,- Ông Đỗ Khắc Thăng,- Ông Đỗ Khắc Thăng,Trường Ban kiểm soát(Miễn nhiệm từ ngày 17/06/2024),465.594.342,826.672.961,,465594342.0,826672961.0
- Ông Nguyễn Minh Đức,- Ông Nguyễn Minh Đức,- Ông Nguyễn Minh Đức,Kiểm soát viên,152.376.330,123.600.000,,152376330.0,123600000.0
- Ông Võ Văn Tuấn,- Ông Võ Văn Tuấn,- Ông Võ Văn Tuấn,Kiểm soát viên,152.376.330,123.600.000,,152376330.0,123600000.0
