row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
,,,Original cost,Provision,Original cost,Provision,,,,
,,,VND,VND,VND,VND,,,,
Deposits,Deposits,Deposits,"3,640,204,713,534",-,"2,342,841,638,183",-,,,,
Deposits,Deposits,Deposits,"3,640,204,713,534",-,"2,342,841,638,183",-,,,,
b) Trading securities,b) Trading securities,b) Trading securities,b) Trading securities,b) Trading securities,b) Trading securities,b) Trading securities,,,,
,,,31/12/2024,31/12/2024,01/01/2024,01/01/2024,,,,
,,,Original cost,Provision,Original cost,Provision,,,,
,,,VND,VND,VND,VND,,,,
Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,Total value of shares merged from Vietnam Rubber Finance One member Company Limited,,,,
- MB Real Estate JSC,- MB Real Estate JSC,- MB Real Estate JSC,"1,095,397,161",-,"1,095,397,161",-,,,,
- Vietnam Pyramid New Technology Corporation,- Vietnam Pyramid New Technology Corporation,- Vietnam Pyramid New Technology Corporation,"68,237,000","(68,237,000)","68,237,000","(68,237,000)",,,,
,,,"1,163,634,161","(68,237,000)","1,163,634,161","(68,237,000)",,,,
