row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"4,997,305,280","5,196,398,145",,
Labour expenses,Labour expenses,Labour expenses,"118,005,407,759","84,410,665,842",,
Depreciation expenses,Depreciation expenses,Depreciation expenses,"8,875,035,019","7,701,824,920",,
"Tax, charge, fees","Tax, charge, fees","Tax, charge, fees","4,463,674,599","4,438,505,695",,
Provision expenses,Provision expenses,Provision expenses,"31,422,475,714","11,814,022,858",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"25,207,317,464","24,257,605,664",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"53,224,592,322","45,527,577,054",,
,,,"246,195,808,157","183,346,600,178",,
