row_label_raw,row_label_full,Mr.,Le Thanh Hung,General Director,numeric__Le Thanh Hung,numeric__General Director
Mr.,Mr.,Mr.,Pham Hai Duong,Deputy General Director,,
Mr.,Mr.,Mr.,Truong Minh Trung,Deputy General Director,,
Mr.,Mr.,Mr.,Tran Thanh Phung,Deputy General Director,,
Mr.,Mr.,Mr.,Huynh Kim Nhut,Deputy General Director,,
Mr.,Mr.,Mr.,Do Huu Phuoc,Deputy General Director,,
Mr.,Mr.,Mr.,Le Dinh Buu Tri,Deputy General Director,,
