row_label_raw,row_label_full,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
Value,Value,Value,Provision,Value,Provision,,,
VND,VND,VND,VND,VND,VND,,,
"7,383,915,524","7,383,915,524","7,383,915,524",-,"56,088,000",-,,,
"7,127,886,414","7,127,886,414","7,127,886,414",-,"56,088,000",-,,,
"85,246,535","85,246,535","85,246,535",-,-,-,,,
"125,435,427","125,435,427","125,435,427",-,-,-,,,
"45,347,148","45,347,148","45,347,148",-,-,-,,,
"46,073,020,064","46,073,020,064","46,073,020,064","(12,559,595,343)","121,437,659,897","(4,670,275,303)",,,
"26,927,521,922","26,927,521,922","26,927,521,922","(11,988,631,343)","27,007,205,024","(3,976,506,103)",,,
"8,215,342,880","8,215,342,880","8,215,342,880",-,-,-,,,
-,-,-,-,"24,772,633,805",-,,,
-,-,-,-,"51,017,746,500",-,,,
"10,930,155,262","10,930,155,262","10,930,155,262","(570,964,000)","18,640,074,568","(693,769,200)",,,
"53,456,935,588","53,456,935,588","53,456,935,588","(12,559,595,343)","121,493,747,897","(4,670,275,303)",,,
