row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,01/01/2024,01/01/2024_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__01/01/2024,numeric__01/01/2024_1
,,,Original cost,Recoverable value,Original cost,Recoverable value,,,,
,,,VND,VND,VND,VND,,,,
Subjects of Group's headquater,Subjects of Group's headquater,Subjects of Group's headquater,Subjects of Group's headquater,Subjects of Group's headquater,Subjects of Group's headquater,Subjects of Group's headquater,,,,
+ VRG Kien Giang MDF Wood JSC,+ VRG Kien Giang MDF Wood JSC,+ VRG Kien Giang MDF Wood JSC,"181,362,095,404",-,"181,362,095,404",-,,,,
+ Phu Rieng Kratie Rubber JSC,+ Phu Rieng Kratie Rubber JSC,+ Phu Rieng Kratie Rubber JSC,"92,278,244,169",-,"92,278,244,169",-,,,,
"+ Huong Khe Ha Tinh Rubber Co., Ltd","+ Huong Khe Ha Tinh Rubber Co., Ltd","+ Huong Khe Ha Tinh Rubber Co., Ltd","80,417,287,483","37,150,483,761","87,932,889,966","75,918,521,811",,,,
+ Venus Investment and Service Corporation,+ Venus Investment and Service Corporation,+ Venus Investment and Service Corporation,"26,927,521,922","14,938,890,579","27,007,205,024","23,030,698,921",,,,
+ Rubber Securities JSC,+ Rubber Securities JSC,+ Rubber Securities JSC,"9,184,524,709",-,"9,184,524,709",-,,,,
+ Rubber Construction Investment JSC,+ Rubber Construction Investment JSC,+ Rubber Construction Investment JSC,"8,752,000,000",-,"8,752,000,000",-,,,,
+ Rubber Real Estate Construction JSC,+ Rubber Real Estate Construction JSC,+ Rubber Real Estate Construction JSC,"570,964,000",-,"770,964,000","77,194,800",,,,
"+ Quang Ngai Rubber Co., Ltd","+ Quang Ngai Rubber Co., Ltd","+ Quang Ngai Rubber Co., Ltd","1,784,967,369","1,204,863,533",-,-,,,,
"Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)","Subjects of Vietnam Rubber Finance One member Co., Ltd (1)",,,,
+ Lending receivables from customers,+ Lending receivables from customers,+ Lending receivables from customers,"672,107,391,936","341,035,318,780","681,188,071,741","341,294,714,856",,,,
+ Lending receivables under Repo share (2).,+ Lending receivables under Repo share (2).,+ Lending receivables under Repo share (2).,"51,676,359,215","6,097,300,000","51,736,359,215","6,679,200,000",,,,
,,,"1,125,061,356,207","400,426,856,653","1,140,212,354,228","447,000,330,388",,,,
