row_label_raw,row_label_full,Khoản phải trả tại Văn phòng Tập đoàn,113.343.115.265,98.094.916.418,numeric__113.343.115.265,numeric__98.094.916.418
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,106.470.369,285.985.189,106470369.0,285985189.0
- Phải trả về lợi nhuận tập trung,- Phải trả về lợi nhuận tập trung,- Phải trả về lợi nhuận tập trung,25.592.194.034,-,25592194034.0,
- Phải trả tiền xuất khẩu ủy thác mù cao su,- Phải trả tiền xuất khẩu ủy thác mù cao su,- Phải trả tiền xuất khẩu ủy thác mù cao su,4.113.583.501,17.644.129.202,4113583501.0,17644129202.0
- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,75.109.000.000,75.109.000.000,75109000000.0,75109000000.0
- Phải trả về cổ tức,- Phải trả về cổ tức,- Phải trả về cổ tức,758.789.312,634.244.577,758789312.0,634244577.0
- Phải trả khác,- Phải trả khác,- Phải trả khác,7.663.078.049,4.421.557.450,7663078049.0,4421557450.0
Khoản phải trả sáp nhập từ Công ty Tài chính Cao su,Khoản phải trả sáp nhập từ Công ty Tài chính Cao su,Khoản phải trả sáp nhập từ Công ty Tài chính Cao su,15.941.683.069,15.917.094.773,15941683069.0,15917094773.0
