row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
"Interest from deposits, lendings","Interest from deposits, lendings","Interest from deposits, lendings","167,063,376,452","213,120,449,225",,
Dividends or distributed profits,Dividends or distributed profits,Dividends or distributed profits,"1,294,584,845,229","761,371,139,986",,
Gain on exchange difference at the year - end,Gain on exchange difference at the year - end,Gain on exchange difference at the year - end,"267,837,143","41,982,982",,
Gain on exchange difference in the year,Gain on exchange difference in the year,Gain on exchange difference in the year,"5,762,885,864","4,522,630,721",,
Profits from subsidiaries with 100% capital investment,Profits from subsidiaries with 100% capital investment,Profits from subsidiaries with 100% capital investment,"857,587,659,808","760,464,243,941",,
,,,"2,325,266,604,496","1,739,520,446,855",,
In which: Financial income from related parties,In which: Financial income from related parties,In which: Financial income from related parties,"2,173,391,414,132","1,546,115,005,340",,
