row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Expenses for sponsorship of the Golden Hands program,Expenses for sponsorship of the Golden Hands program,Expenses for sponsorship of the Golden Hands program,"4,786,760,911",$ \text{a}^{\text{f}} $ -,,
Others,Others,Others,"155,620,989","49,673,317",,
,,,"4,942,381,900","49,673,317",,
