row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Interest expense,Interest expense,Interest expense,"3,820,114,200","7,089,147,192",,
Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,Loss on exchange difference at the year - end,"1,154,783,807",-,,
Loss on exchange difference in the year,Loss on exchange difference in the year,Loss on exchange difference in the year,"9,129,471,805","8,203,398,170",,
(Reversal) / Provision for impairment loss from investment,(Reversal) / Provision for impairment loss from investment,(Reversal) / Provision for impairment loss from investment,"(191,532,430,302)","194,729,855,050",,
Others,(Reversal) / Provision for impairment loss from investment > Others,Others,-,"3,856",,3.856
,,,"(177,428,060,490)","210,022,404,268",,
