row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2024,Năm 2023,numeric__Mối quan hệ,numeric__Năm 2024,numeric__Năm 2023
,,,Mối quan hệ,VND,VND,,,
Doanh thu khác,Doanh thu khác,Doanh thu khác,,68.366.946.221,57.123.281.960,,68366946221.0,57123281960.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,13.381.281.028,10.736.664.175,,13381281028.0,10736664175.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,8.254.085.756,7.043.960.965,,8254085756.0,7043960965.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,11.295.788.388,9.167.485.178,,11295788388.0,9167485178.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,5.410.661.166,4.657.325.083,,5410661166.0,4657325083.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,9.835.199.530,8.121.697.758,,9835199530.0,8121697758.0
- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,- Công ty TNHH MTV Cao su Krong Buk,Công ty con,733.139.210,668.036.951,,733139210.0,668036951.0
- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,2.184.891.107,2.049.314.323,,2184891107.0,2049314323.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,3.807.246.325,3.105.054.742,,3807246325.0,3105054742.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,1.429.291.979,990.333.480,,1429291979.0,990333480.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,3.872.010.598,3.423.145.881,,3872010598.0,3423145881.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,2.662.832.862,2.249.470.211,,2662832862.0,2249470211.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,2.972.352.194,2.382.767.284,,2972352194.0,2382767284.0
- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,1.077.749.270,678.892.323,,1077749270.0,678892323.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.450.416.808,1.849.133.606,,1450416808.0,1849133606.0
Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,,135.180.068.098,24.355.868.383,,135180068098.0,24355868383.0
- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bản,- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bản,- Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bản,Công ty con,105.921.403.580,203.956.364,,105921403580.0,203956364.0
- Công ty Cổ phần Cao su Bến Thành,- Công ty Cổ phần Cao su Bến Thành,- Công ty Cổ phần Cao su Bến Thành,Công ty liên kết,28.112.392.000,22.028.786.000,,28112392000.0,22028786000.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,419.984.567,1.011.058.044,,419984567.0,1011058044.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,229.725.886,175.107.272,,229725886.0,175107272.0
- Công ty Cổ phần Cao su Đồng Phú,- Công ty Cổ phần Cao su Đồng Phú,- Công ty Cổ phần Cao su Đồng Phú,Công ty con,-,11.456.165,,,11456165.0
- Công ty Cổ phần Cao su Bà Rịa,- Công ty Cổ phần Cao su Bà Rịa,- Công ty Cổ phần Cao su Bà Rịa,Công ty con,173.094.058,130.156.364,,173094058.0,130156364.0
- Công ty Cổ phần Cao su Việt Lào,- Công ty Cổ phần Cao su Việt Lào,- Công ty Cổ phần Cao su Việt Lào,Công ty liên kết,59.335.200,118.670.400,,59335200.0,118670400.0
- Xí nghiệp Liên doanh Visorutex,- Xí nghiệp Liên doanh Visorutex,- Xí nghiệp Liên doanh Visorutex,Công ty liên kết,49.692.000,177.120.000,,49692000.0,177120000.0
- Công ty TNHH Sản xuất Gỗ Cây cao su Kontum,- Công ty TNHH Sản xuất Gỗ Cây cao su Kontum,- Công ty TNHH Sản xuất Gỗ Cây cao su Kontum,Thành viên trong Tập đoàn,41.224.680,141.031.800,,41224680.0,141031800.0
- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,Công ty con,36.967.090,87.553.635,,36967090.0,87553635.0
- Công ty Cổ phần Cao su Chư Sê - Kampongthom,- Công ty Cổ phần Cao su Chư Sê - Kampongthom,- Công ty Cổ phần Cao su Chư Sê - Kampongthom,- Công ty liên kết,13.852.036,32.807.454,,13852036.0,32807454.0
- Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,Công ty con,22.347.001,32.089.505,,22347001.0,32089505.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,-,65.036.123,,,65036123.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,-,42.894.417,,,42894417.0
- Công ty TNHH MTV Cao Su Mang Yang,- Công ty TNHH MTV Cao Su Mang Yang,- Công ty TNHH MTV Cao Su Mang Yang,Công ty con,-,10.446.150,,,10446150.0
- Công ty Cổ phần Gỗ MDF VRG Quảng Trị,- Công ty Cổ phần Gỗ MDF VRG Quảng Trị,- Công ty Cổ phần Gỗ MDF VRG Quảng Trị,Công ty con,-,33.411.273,,,33411273.0
- Công ty Cổ phần Cao su Hoà Bình,- Công ty Cổ phần Cao su Hoà Bình,- Công ty Cổ phần Cao su Hoà Bình,Công ty con,-,54.287.417,,,54287417.0
- Viện Nghiên cứu Cao su Việt Nam,- Viện Nghiên cứu Cao su Việt Nam,- Viện Nghiên cứu Cao su Việt Nam,Công ty con,100.050.000,-,,100050000.0,
