row_label_raw,row_label_full,col_0,col_1,01/01/2024 > Giá trị,01/01/2024 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,31/12/2024 > Giá trị,31/12/2024 > Số có khả năng trả nợ,numeric__col_1,numeric__01/01/2024 > Giá trị,numeric__01/01/2024 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__31/12/2024 > Giá trị,numeric__31/12/2024 > Số có khả năng trả nợ
,,,,VND,VND,VND,VND,VND,VND,,,,,,,
a),a),a),Vay ngắn hạn,,,,,,,,,,,,,
a),a),a),Vay dài hạn đến hạn trả,,,,,,,,,,,,,
a),a) > a),a),- Ngân hàng TMCP Phát triển Việt Nam (Sở giao dịch 2) - Vay AFD (*),31.514.615.908,31.514.615.908,31.514.615.897,31.514.615.908,31.514.615.897,31.514.615.897,,31514615908.0,31514615908.0,31514615897.0,31514615908.0,31514615897.0,31514615897.0
a),a) > a),a),- Ngân hàng TMCP Phát triển Việt Nam (Sở giao dịch 2) - Vay AFD (*),31.514.615.908,31.514.615.908,31.514.615.897,31.514.615.908,31.514.615.897,31.514.615.897,,31514615908.0,31514615908.0,31514615897.0,31514615908.0,31514615897.0,31514615897.0
b),b),b),Vay dài hạn,,,,,,,,,,,,,
b),b) > b),b),- Ngân hàng TMCP Phát triển Việt Nam (Sở giao dịch 2) - Vay AFD (*),63.029.231.805,63.029.231.805,-,31.514.615.908,31.514.615.897,31.514.615.897,,63029231805.0,63029231805.0,,31514615908.0,31514615897.0,31514615897.0
b),b) > b),b),- Ngân hàng TMCP Phát triển Việt Nam (Sở giao dịch 2) - Vay AFD (*),63.029.231.805,63.029.231.805,-,31.514.615.908,31.514.615.897,31.514.615.897,,63029231805.0,63029231805.0,,31514615908.0,31514615897.0,31514615897.0
b),b) > b),b),Khoản đến hạn trả trong vòng 12 tháng,(31.514.615.908),(31.514.615.908),(31.514.615.897),(31.514.615.908),(31.514.615.897),(31.514.615.897),,-31514615908.0,-31514615908.0,-31514615897.0,-31514615908.0,-31514615897.0,-31514615897.0
b),b) > b),b),Khoản đến hạn trả sau 12 tháng,31.514.615.897,31.514.615.897,,,-,-,,31514615897.0,31514615897.0,,,,
