row_label_raw,row_label_full,col_0,Year 2024,Year 2023,numeric__Year 2024,numeric__Year 2023
,,,VND,VND,,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"10,209,904,403","5,320,090,154",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"295,846,800","760,496,957",,
,,,"10,505,751,203","6,080,587,111",,
