row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2024,01/01/2024,numeric__Mối quan hệ,numeric__31/12/2024,numeric__01/01/2024
,,,Mối quan hệ,VND,VND,,,
"Phải thu cổ tức, lợi nhuận được chia","Phải thu cổ tức, lợi nhuận được chia","Phải thu cổ tức, lợi nhuận được chia",,108.392.000.000,149.264.272.303,,108392000000.0,149264272303.0
- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,- Công ty Cổ phần EVN Quốc tế,Công ty nhận đầu tư,2.592.000.000,-,,2592000000.0,
- Công ty Cổ phần Cao su Phước Hòa,- Công ty Cổ phần Cao su Phước Hòa,- Công ty Cổ phần Cao su Phước Hòa,Công ty con,105.800.000.000,126.014.819.500,,105800000000.0,126014819500.0
- Công ty Cổ phần Cao Su Bà Rịa Kampongthom,- Công ty Cổ phần Cao Su Bà Rịa Kampongthom,- Công ty Cổ phần Cao Su Bà Rịa Kampongthom,Công ty liên kết,-,15.982.072.779,,,15982072779.0
- Công ty Cổ phần Cao Su Việt Lào,- Công ty Cổ phần Cao Su Việt Lào,- Công ty Cổ phần Cao Su Việt Lào,Công ty liên kết,-,7.267.380.024,,,7267380024.0
Phải thu tiền lãi dự thu,Phải thu tiền lãi dự thu,Phải thu tiền lãi dự thu,,15.629.585.762,17.747.880.251,,15629585762.0,17747880251.0
- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,- Công ty Cổ phần Gỗ MDF VRG Kiên Giang,Công ty con,6.353.960.487,11.322.938.736,,6353960487.0,11322938736.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,9.275.625.275,6.424.941.515,,9275625275.0,6424941515.0
Phải thu lãi cho vay vốn AFD,Phải thu lãi cho vay vốn AFD,Phải thu lãi cho vay vốn AFD,,2.050.657.742,2.317.948.835,,2050657742.0,2317948835.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,248.068.461,283.235.483,,248068461.0,283235483.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,22.435.759,44.329.591,,22435759.0,44329591.0
- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,30.307.780,58.750.466,,30307780.0,58750466.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,132.487.995,272.692.895,,132487995.0,272692895.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,53.167.131,99.850.466,,53167131.0,99850466.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,45.325.889,93.854.149,,45325889.0,93854149.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,226.463.716,438.133.335,,226463716.0,438133335.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,222.834.043,243.927.555,,222834043.0,243927555.0
- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,894.970.402,497.420.340,,894970402.0,497420340.0
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,174.596.566,181.228.330,,174596566.0,181228330.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,-,104.526.225,,,104526225.0
Phải thu lợi nhuận tập trung,Phải thu lợi nhuận tập trung,Phải thu lợi nhuận tập trung,,757.576.415.487,962.748.011.701,,757576415487.0,962748011701.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,176.970.066.118,217.382.266.778,,176970066118.0,217382266778.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,149.316.160.239,101.402.316.868,,149316160239.0,101402316868.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,79.223.915.838,106.210.422.445,,79223915838.0,106210422445.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,113.655.773.933,92.293.697.215,,113655773933.0,92293697215.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,63.139.700.308,96.447.341.493,,63139700308.0,96447341493.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,-,35.923.812.051,,,35923812051.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,1.226.113.567,26.305.458.126,,1226113567.0,26305458126.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,35.678.842.357,65.219.072.552,,35678842357.0,65219072552.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,49.850.367.909,84.596.976.396,,49850367909.0,84596976396.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,11.174.416.173,65.738.089.135,,11174416173.0,65738089135.0
- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,- Công ty TNHH MTV Cao su Ea H'Leo,Công ty con,6.387.281.064,26.756.253.232,,6387281064.0,26756253232.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,54.401.159.608,26.847.635.334,,54401159608.0,26847635334.0
- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,- Công ty TNHH MTV Cao su Quảng Trị,Công ty con,6.058.380.364,4.797.467.530,,6058380364.0,4797467530.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,6.502.757.699,7.029.179.033,,6502757699.0,7029179033.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,3.991.480.310,4.991.480.310,,3991480310.0,4991480310.0
- Viên Nghiên cứu Cao su,- Viên Nghiên cứu Cao su,- Viên Nghiên cứu Cao su,Công ty con,-,806.543.203,,,806543203.0
