row_label_raw,row_label_full,col_0,Under 1 year,From 1 to 5 years,Over 5 years,Total,numeric__Under 1 year,numeric__From 1 to 5 years,numeric__Over 5 years,numeric__Total
,,,VND,VND,VND,VND,,,,
As at 31/12/2024,As at 31/12/2024,As at 31/12/2024,As at 31/12/2024,As at 31/12/2024,As at 31/12/2024,As at 31/12/2024,,,,
Borrowings,Borrowings,Borrowings,"31,514,615,897",-,-,"31,514,615,897",,,,
"Trade payables, other payables","Trade payables, other payables","Trade payables, other payables","362,951,365,114","16,216,910,238",-,"379,168,275,352",,,,
Accrued expenses,Accrued expenses,Accrued expenses,"6,144,102,975",-,-,"6,144,102,975",,,,
,,,"400,610,083,986","16,216,910,238",-,"416,826,994,224",,,,
As at 01/01/2024,As at 01/01/2024,As at 01/01/2024,As at 01/01/2024,As at 01/01/2024,As at 01/01/2024,As at 01/01/2024,,,,
Borrowings,Borrowings,Borrowings,"31,514,615,908","31,514,615,897",-,"63,029,231,805",,,,
"Trade payables, other payables","Trade payables, other payables","Trade payables, other payables","213,804,494,291","15,134,725,057",-,"228,939,219,348",,,,
Accrued expenses,Accrued expenses,Accrued expenses,"2,320,897,553",-,-,"2,320,897,553",,,,
,,,"247,640,007,752","46,649,340,954",-,"294,289,348,706",,,,
