row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu thanh lý tài sản,Thu nhập khác > Thu thanh lý tài sản,Thu thanh lý tài sản,907.243.953,738.728.919,907243953.0,738728919.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,28.929.448.771,38.847.421.227,28929448771.0,38847421227.0
,,,29.836.692.724,39.586.150.146,29836692724.0,39586150146.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi thanh lý tài sản,Chi phí khác > Chi thanh lý tài sản,Chi thanh lý tài sản,(93.467.429),(70.598.708),-93467429.0,-70598708.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(3.732.307.492),(4.166.126.690),-3732307492.0,-4166126690.0
,,,(3.825.774.921),(4.236.725.398),-3825774921.0,-4236725398.0
Lợi nhuận khác,Chi phí khác > Lợi nhuận khác,Lợi nhuận khác,26.010.917.803,35.349.424.748,26010917803.0,35349424748.0
