row_label_raw,row_label_full,[3] Tài sản tái bảo hiểm tăng do:,[3] Tài sản tái bảo hiểm tăng do:_1,VND,numeric__[3] Tài sản tái bảo hiểm tăng do:_1,numeric__VND
▸ Tăng Dự phòng phí nhượng tái bảo hiểm,▸ Tăng Dự phòng phí nhượng tái bảo hiểm,▸ Tăng Dự phòng phí nhượng tái bảo hiểm,▸ Tăng Dự phòng phí nhượng tái bảo hiểm,7.723.884.758,,7723884758.0
▸ Giảm Dự phòng bồi thường nhượng tái bảo hiểm,▸ Giảm Dự phòng bồi thường nhượng tái bảo hiểm,▸ Giảm Dự phòng bồi thường nhượng tái bảo hiểm,▸ Giảm Dự phòng bồi thường nhượng tái bảo hiểm,(399.880.315),,-399880315.0
