row_label_raw,row_label_full,[4] Tài sản cố định hữu hình tăng do:,VND,numeric__VND
Tăng Nguyên giá,Tăng Nguyên giá,Tăng Nguyên giá,2.177.980.102,2177980102.0
Tăng Giá trị khấu hao lũy kế,Tăng Giá trị khấu hao lũy kế,Tăng Giá trị khấu hao lũy kế,(637.838.402),-637838402.0
