row_label_raw,row_label_full,col_0,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 (trình bày lại) VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2024 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2023 (trình bày lại) VND
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,40.858.814.574,37.215.728.051,40858814574.0,37215728051.0
Chi phí repo và lãi vay,Chi phí repo và lãi vay,Chi phí repo và lãi vay,1.031.797.974.569,1.777.742.465.476,1031797974569.0,1777742465476.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,368.928.956.327,350.060.365.200,368928956327.0,350060365200.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,85.929.246.886,58.368.273.667,85929246886.0,58368273667.0
(Hoàn nhập)/Chi phí dự phòng,(Hoàn nhập)/Chi phí dự phòng,(Hoàn nhập)/Chi phí dự phòng,(32.465.079.757),41.549.887.260,-32465079757.0,41549887260.0
Chi phí hoạt động tài chính khác,Chi phí hoạt động tài chính khác,Chi phí hoạt động tài chính khác,620.681.477.340,561.962.039.320,620681477340.0,561962039320.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.115.731.389.939,2.826.898.758.974,2115731389939.0,2826898758974.0
