row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024VND,Ngày 31 tháng 12năm 2023VND,numeric__Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2023VND
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,30.898.136.500,38.911.209.169,30898136500.0,38911209169.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,1.096.787.350.174,629.356.056.550,1096787350174.0,629356056550.0
Tiền đang chuyển,Tiền đang chuyển,Tiền đang chuyển,146.402.640.439,389.246.321.057,146402640439.0,389246321057.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),190.000.000.000,3.726.000.000.000,190000000000.0,3726000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.464.088.127.113,4.783.513.586.776,1464088127113.0,4783513586776.0
