row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND
Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,Bảo hiểm trách nhiệm,26.741.954.158,32.569.736.436,26741954158.0,32569736436.0
Bảo hiểm tài sản,Bảo hiểm tài sản,Bảo hiểm tài sản,182.650.386.867,183.985.890.839,182650386867.0,183985890839.0
Bảo hiểm con người,Bảo hiểm con người,Bảo hiểm con người,8.178.761.191,792.547.884,8178761191.0,792547884.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,217.571.102.216,217.348.175.159,217571102216.0,217348175159.0
