row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024VND,Ngày 31 tháng 12năm 2023(trình bày lại)VND,numeric__Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2023(trình bày lại)VND
Tòa nhà hợp khối,Tòa nhà hợp khối,Tòa nhà hợp khối,400.000.000,242.242.223.019,400000000.0,242242223019.0
Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,38.180.300.243,38.180.300.243,38180300243.0,38180300243.0
Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,25.588.694.226,25.588.694.226,25588694226.0,25588694226.0
"Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội",6.057.726.000,1.145.695.036,6057726000.0,1145695036.0
Các tài sản và công trình khác,Các tài sản và công trình khác,Các tài sản và công trình khác,32.711.698.667,38.727.318.293,32711698667.0,38727318293.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,102.938.419.136,345.884.230.817,102938419136.0,345884230817.0
