row_label_raw,row_label_full,[7] Dự phòng nghiệp vụ bảo hiểm tăng do:,[7] Dự phòng nghiệp vụ bảo hiểm tăng do:_1,VND,numeric__[7] Dự phòng nghiệp vụ bảo hiểm tăng do:_1,numeric__VND
▸ Tăng Dự phòng phí chưa được hưởng,▸ Tăng Dự phòng phí chưa được hưởng,▸ Tăng Dự phòng phí chưa được hưởng,▸ Tăng Dự phòng phí chưa được hưởng,10.391.282.881,,10391282881.0
▸ Giảm Dự phòng bồi thường,▸ Giảm Dự phòng bồi thường,▸ Giảm Dự phòng bồi thường,▸ Giảm Dự phòng bồi thường,(1.622.488.562),,-1622488562.0
▸ Tăng Dự phòng dao động lớn,▸ Tăng Dự phòng dao động lớn,▸ Tăng Dự phòng dao động lớn,▸ Tăng Dự phòng dao động lớn,140.476.247,,140476247.0
