row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,6.644.208.109.215,8.641.747.883.694,6644208109215.0,8641747883694.0
Lãi đầu tư trái phiếu,Lãi đầu tư trái phiếu,Lãi đầu tư trái phiếu,4.813.425.109.263,3.941.112.151.728,4813425109263.0,3941112151728.0
Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,Thu nhập từ tạm ứng giá trị hoàn lại,427.805.638.871,371.676.303.235,427805638871.0,371676303235.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,266.376.783.279,169.375.310.172,266376783279.0,169375310172.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,26.930.658.427,21.115.984.424,26930658427.0,21115984424.0
"Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán","Lãi đầu tư, kinh doanh chứng khoán",94.670.749.731,50.244.753.336,94670749731.0,50244753336.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,415.910.046.938,348.093.957.680,415910046938.0,348093957680.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.689.327.095.724,13.543.366.344.269,12689327095724.0,13543366344269.0
