row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023VND
Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,Chi khen thưởng và hỗ trợ đại lý,1.223.563.721.196,1.035.913.430.655,1223563721196.0,1035913430655.0
Chi đào tạo đại lý,Chi đào tạo đại lý,Chi đào tạo đại lý,68.490.328.204,46.725.064.676,68490328204.0,46725064676.0
Chi phí tuyển dụng,Chi phí tuyển dụng,Chi phí tuyển dụng,54.744.762.085,11.387.583.568,54744762085.0,11387583568.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.346.798.811.485,1.094.026.078.899,1346798811485.0,1094026078899.0
