row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Ngày 31 tháng12 năm 2024VND,Ngày 31 tháng12 năm 2023VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2024VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm2023VND,,,,
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,7.855.743.207,11.405.871.268,(3.550.128.061),(6.370.439.678),7855743207.0,11405871268.0,-3550128061.0,-6370439678.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,(2.731.324.749),(1.805.789.963),(925.534.786),3.034.818.257,-2731324749.0,-1805789963.0,-925534786.0,3034818257.0
Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Chi phí thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,(4.475.662.847),(3.335.621.421),,,-4475662847.0,-3335621421.0
