row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2024VND,Ngày 31 tháng 12năm 2023(trình bày lại)VND,numeric__Ngày 31 tháng 12năm 2024VND,numeric__Ngày 31 tháng 12năm 2023(trình bày lại)VND
Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,Hoạt động bảo hiểm,,
Bảo hiểm nhân thọ,Hoạt động bảo hiểm > Bảo hiểm nhân thọ,Bảo hiểm nhân thọ,51.713.756.038,27.714.580.396,51713756038.0,27714580396.0
Bảo hiểm phi nhân thọ,Hoạt động bảo hiểm > Bảo hiểm phi nhân thọ,Bảo hiểm phi nhân thọ,186.368.368.939,118.532.716.001,186368368939.0,118532716001.0
,,,238.082.124.977,146.247.296.397,238082124977.0,146247296397.0
Hoạt động khác,Hoạt động khác,Hoạt động khác,Hoạt động khác,Hoạt động khác,,
Hoạt động quản lý bất động sản,Hoạt động khác > Hoạt động quản lý bất động sản,Hoạt động quản lý bất động sản,20.420.449.754,20.025.706.254,20420449754.0,20025706254.0
,,,20.420.449.754,20.025.706.254,20420449754.0,20025706254.0
TỔNG CỘNG,Hoạt động khác > TỔNG CỘNG,TỔNG CỘNG,258.502.574.731,166.273.002.651,258502574731.0,166273002651.0
