row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2024VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2023(trình bày lại)VND
Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,36.581.377.309,47.345.736.119,36581377309.0,47345736119.0
"Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượngđược bảo hiểm, chi khác",159.228.649.654,155.253.902.754,159228649654.0,155253902754.0
Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,139.206.501,512.495.877,139206501.0,512495877.0
Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,409.539.083.632,333.378.910.535,409539083632.0,333378910535.0
Chi khác hoạt động kinh doanh bảo hiểmphân bổ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểmphân bổ từ chi quản lý và các khoản chi khác,Chi khác hoạt động kinh doanh bảo hiểmphân bổ từ chi quản lý và các khoản chi khác,984.416.110.924,1.026.273.592.499,984416110924.0,1026273592499.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.589.904.428.020,1.562.764.637.784,1589904428020.0,1562764637784.0
