row_label_raw,row_label_full,VND
252.093.239.921,252.093.239.921,252.093.239.921
121.289.512.344,121.289.512.344,121.289.512.344
(113.228.870.839),(113.228.870.839),(113.228.870.839)
260.153.881.426,260.153.881.426,260.153.881.426
