row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng đề xác định giá trị thuế thu nhập hoãn lại phải trả,Ngày 31 tháng 12năm 2024VND > 20%,Ngày 31 tháng 12năm 2023VND > 20%,numeric__Ngày 31 tháng 12năm 2024VND > 20%,numeric__Ngày 31 tháng 12năm 2023VND > 20%
Các khoản chênh lệch tạm thời chịu thuế Trong đó:,Các khoản chênh lệch tạm thời chịu thuế Trong đó:,Các khoản chênh lệch tạm thời chịu thuế Trong đó:,13.656.623.743,9.028.949.816,13656623743.0,9028949816.0
- Lãi chênh lệch tỷ giá cuối năm,- Lãi chênh lệch tỷ giá cuối năm,- Lãi chênh lệch tỷ giá cuối năm,13.656.623.743,9.028.949.816,13656623743.0,9028949816.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,2.731.324.749,1.805.789.963,2731324749.0,1805789963.0
