row_label_raw,row_label_full,[17] Chi phí thuế thu nhập doanh nghiệp hiện hành tăng do:,VND,numeric__VND
▶ Tăng Chi phí thuế thu nhập doanh nghiệp do điều chỉnh của KTNN,▶ Tăng Chi phí thuế thu nhập doanh nghiệp do điều chỉnh của KTNN,▶ Tăng Chi phí thuế thu nhập doanh nghiệp do điều chỉnh của KTNN,(5.819.077.348),-5819077348.0
,,,(5.819.077.348),-5819077348.0
