row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,Ngày 31 tháng 12năm 2024VND > 20%,Ngày 31 tháng 12năm 2023VND > 20%,numeric__Ngày 31 tháng 12năm 2024VND > 20%,numeric__Ngày 31 tháng 12năm 2023VND > 20%
Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,39.278.716.034,57.029.356.341,39278716034.0,57029356341.0
- Hoa hồng phải trả trên phí bảo hiểm phải thu,- Hoa hồng phải trả trên phí bảo hiểm phải thu,- Hoa hồng phải trả trên phí bảo hiểm phải thu,22.147.159.879,39.897.800.186,22147159879.0,39897800186.0
- Khác,- Khác,- Khác,17.131.556.155,17.131.556.155,17131556155.0,17131556155.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,7.855.743.207,11.405.871.268,7855743207.0,11405871268.0
