row_label_raw,row_label_full,[1] Các khoản phải thu ngắn hạn tăng do:,[1] Các khoản phải thu ngắn hạn tăng do:_1,VND,numeric__[1] Các khoản phải thu ngắn hạn tăng do:_1,numeric__VND
▸ Tăng Phải thu ngắn hạn của khách hàng,▸ Tăng Phải thu ngắn hạn của khách hàng,▸ Tăng Phải thu ngắn hạn của khách hàng,▸ Tăng Phải thu ngắn hạn của khách hàng,16.880.089.050,,16880089050.0
▸ Tăng Phải thu ngắn hạn khác,▸ Tăng Phải thu ngắn hạn khác,▸ Tăng Phải thu ngắn hạn khác,▸ Tăng Phải thu ngắn hạn khác,18.498.849.596,,18498849596.0
▸ Giảm Dự phòng phải thu ngắn hạn khó đòi,▸ Giảm Dự phòng phải thu ngắn hạn khó đòi,▸ Giảm Dự phòng phải thu ngắn hạn khó đòi,▸ Giảm Dự phòng phải thu ngắn hạn khó đòi,8.921.867.127,,8921867127.0
