row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2023(trình bày lại),Quá hạn,Không xác định kỳ hạn,Đến 01 năm,Từ 01 - 05 năm,Trên 05 năm,Tổng cộng,numeric__Quá hạn,numeric__Không xác định kỳ hạn,numeric__Đến 01 năm,numeric__Từ 01 - 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,NỘ TÀI CHÍNH,,,,,,
Nghĩa vụ nợ theo hợp đồng bảo hiểm,NỘ TÀI CHÍNH > Nghĩa vụ nợ theo hợp đồng bảo hiểm,Nghĩa vụ nợ theo hợp đồng bảo hiểm,9.463,-,(8.110.342),(8.579.192),10.943.378,(5.736.693),9463.0,,-8110342.0,-8579192.0,10943378.0,-5736693.0
Phải trả hoạt động bảo hiểm gốc,NỘ TÀI CHÍNH > Phải trả hoạt động bảo hiểm gốc,Phải trả hoạt động bảo hiểm gốc,-,-,1.354.285,-,-,1.354.285,,,1354285.0,,,1354285.0
Phải trả tái bảo hiểm,NỘ TÀI CHÍNH > Phải trả tái bảo hiểm,Phải trả tái bảo hiểm,-,-,1.140.019,-,-,1.140.019,,,1140019.0,,,1140019.0
Các nghĩa vụ nợ tài chính khác,NỘ TÀI CHÍNH > Các nghĩa vụ nợ tài chính khác,Các nghĩa vụ nợ tài chính khác,-,-,25.772.616,-,-,25.772.616,,,25772616.0,,,25772616.0
- Nhận ký quỹ,NỘ TÀI CHÍNH > - Nhận ký quỹ,- Nhận ký quỹ,-,-,289.859,-,-,289.859,,,289859.0,,,289859.0
- Khác,NỘ TÀI CHÍNH > - Khác,- Khác,-,-,25.482.757,-,-,25.482.757,,,25482757.0,,,25482757.0
TỔNG CỘNG,NỘ TÀI CHÍNH > TỔNG CỘNG,TỔNG CỘNG,9.463,-,20.156.578,(8.579.192),10.943.378,22.530.227,9463.0,,20156578.0,-8579192.0,10943378.0,22530227.0
