row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Ngày 31/12/2023(trình bày lại),Ngày 31/12/2023(trình bày lại),Ngày 31/12/2023(trình bày lại),-,558.667.299.433,558.667.299.433,,558667299433.0,558667299433.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,1.428.094.820.338,1.084.218.577.292,2.512.313.397.630,1428094820338.0,1084218577292.0,2512313397630.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(1.428.094.820.338),(1.061.018.188.622),(2.489.113.008.960),-1428094820338.0,-1061018188622.0,-2489113008960.0
Ngày 31/12/2024,Ngày 31/12/2024,Ngày 31/12/2024,-,581.867.688.103,581.867.688.103,,581867688103.0,581867688103.0
