row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,5.675.925,10.840.000,5675925.0,10840000.0
Hoàn nhập dự phòng trong năm (Thuyết minh 32),Hoàn nhập dự phòng trong năm (Thuyết minh 32),Hoàn nhập dự phòng trong năm (Thuyết minh 32),(4.675.925),(5.164.075),-4675925.0,-5164075.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.000.000,5.675.925,1000000.0,5675925.0
