row_label_raw,row_label_full,col_0,31/12/2023Triệu VND(trình bày lại),31/12/2023Triệu VND(theo báo cáotrước đây),Chênh lệchTriệu VND,numeric__31/12/2023Triệu VND(trình bày lại),numeric__31/12/2023Triệu VND(theo báo cáotrước đây),numeric__Chênh lệchTriệu VND
Các khoản nợ khác,Các khoản nợ khác,Các khoản nợ khác,41.316.678,41.273.140,43.538,41316678.0,41273140.0,43538.0
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",19.513.976,19.513.976,-,19513976.0,19513976.0,
Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,Các khoản phải trả và công nợ khác,21.802.702,21.759.164,43.538,21802702.0,21759164.0,43538.0
Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,Lợi nhuận chưa phân phối,74.519.257,74.424.615,94.642,74519257.0,74424615.0,94642.0
Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,Lợi nhuận đề lại năm trước,49.415.389,49.415.389,-,49415389.0,49415389.0,
Lợi nhuận đề lại năm nay,Lợi nhuận đề lại năm nay,Lợi nhuận đề lại năm nay,25.103.868,25.009.226,94.642,25103868.0,25009226.0,94642.0
Tổng ảnh hưởng,Tổng ảnh hưởng,Tổng ảnh hưởng,,,138.180,,,138180.0
