row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
"Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý","Tiền mặt, vàng bạc, đá quý",14.242.073,14.456.730,14242073.0,14456730.0
Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,49.080.832,57.936.910,49080832.0,57936910.0
Tiền gửi tại và cho vay các TCTD khác với kỳ hạn gốc không quá 3 tháng,Tiền gửi tại và cho vay các TCTD khác với kỳ hạn gốc không quá 3 tháng,Tiền gửi tại và cho vay các TCTD khác với kỳ hạn gốc không quá 3 tháng,366.467.147,300.380.916,366467147.0,300380916.0
,,,429.790.052,372.774.556,429790052.0,372774556.0
"Tình hình thu nhập của cán bộ, công nhân viên","Tình hình thu nhập của cán bộ, công nhân viên","Tình hình thu nhập của cán bộ, công nhân viên","Tình hình thu nhập của cán bộ, công nhân viên","Tình hình thu nhập của cán bộ, công nhân viên",,
,,,2024,2023,2024.0,2023.0
"Tổng số cán bộ, công nhân viên tại ngày 31 tháng 12 (người)","Tình hình thu nhập của cán bộ, công nhân viên > Tổng số cán bộ, công nhân viên tại ngày 31 tháng 12 (người)","Tổng số cán bộ, công nhân viên tại ngày 31 tháng 12 (người)",23.538,22.742,23538.0,22742.0
"Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên","Thu nhập của cán bộ, công nhân viên",,
Tổng quỹ lương và phụ cấp (Triệu VND) (Thuyết minh 31),"Thu nhập của cán bộ, công nhân viên > Tổng quỹ lương và phụ cấp (Triệu VND) (Thuyết minh 31)",Tổng quỹ lương và phụ cấp (Triệu VND) (Thuyết minh 31),10.750.563,10.276.601,10750563.0,10276601.0
Thu nhập bình quân tháng/người (Triệu VND),"Thu nhập của cán bộ, công nhân viên > Thu nhập bình quân tháng/người (Triệu VND)",Thu nhập bình quân tháng/người (Triệu VND),"38,06","37,66",38.06,37.66
