row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,14.520.115,8.000.115,14520115.0,8000115.0
Ngắn hạn bằng VND,Ngắn hạn bằng VND,Ngắn hạn bằng VND,14.520.000,8.000.000,14520000.0,8000000.0
Trung hạn bằng VND,Trung hạn bằng VND,Trung hạn bằng VND,115,115,115.0,115.0
"Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu","Kỳ phiếu, trái phiếu",9.604.944,12.093.665,9604944.0,12093665.0
Ngắn hạn bằng VND,Ngắn hạn bằng VND,Ngắn hạn bằng VND,47,47,47.0,47.0
Ngắn hạn bằng ngoại tệ,Ngắn hạn bằng ngoại tệ,Ngắn hạn bằng ngoại tệ,31,31,31.0,31.0
Trung hạn bằng VND,Trung hạn bằng VND,Trung hạn bằng VND,2.000.000,-,2000000.0,
"Trung, dài hạn bằng ngoại tệ","Trung, dài hạn bằng ngoại tệ","Trung, dài hạn bằng ngoại tệ",14,14,14.0,14.0
Dài hạn bằng VND,Dài hạn bằng VND,Dài hạn bằng VND,7.604.852,12.093.573,7604852.0,12093573.0
,,,24.125.059,20.093.780,24125059.0,20093780.0
