row_label_raw,row_label_full,Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2024Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,31/12/2023Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2024Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn,numeric__31/12/2023Triệu VND > Chứng khoán đầu tư giữ đến ngày đáo hạn
Trái phiếu Chính phủ,Trái phiếu Chính phủ,Trái phiếu Chính phủ,44.748.703,43.724.246,44748703.0,43724246.0
Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,Chứng khoán nợ do các TCTD khác trong nước phát hành,25.687.225,24.098.000,25687225.0,24098000.0
Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,Chứng khoán nợ do các TCKT trong nước phát hành,9.157.500,10.187.501,9157500.0,10187501.0
,,,79.593.428,78.009.747,79593428.0,78009747.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),(246.092),(112.160),-246092.0,-112160.0
Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,Tổng chứng khoán đầu tư giữ đến ngày đáo hạn,79.347.336,77.897.587,79347336.0,77897587.0
