row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SANG TỪ TRANG TRƯỚC),,41.279.075,40.567.768,,,41279075.0,40567768.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33(a),(8.335.403),(7.931.313),,,-8335403.0,-7931313.0
8,8,8,Thu nhập/(chi phí) thuế thu nhập doanh nghiệp hoãn lại,33(b),140.493,(103.735),,,140493.0,-103735.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.194.910),(8.035.048),,,-8194910.0,-8035048.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,33.084.165,32.532.720,,,33084165.0,32532720.0
