row_label_raw,row_label_full,col_0,2024Triệu VND,2023Triệu VND(trình bày lại),numeric__2024Triệu VND,numeric__2023Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,9.305.901,8.407.116,9305901.0,8407116.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),1.295.885,898.785,1295885.0,898785.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.601.786,9.305.901,10601786.0,9305901.0
