row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND(trình bày lại),numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND(trình bày lại)
Từ cho vay khách hàng,Từ cho vay khách hàng,Từ cho vay khách hàng,3.814.653,3.842.576,3814653.0,3842576.0
Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,772.430,883.890,772430.0,883890.0
Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,3.739.860,3.601.508,3739860.0,3601508.0
Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,332.023,629.798,332023.0,629798.0
Phí phải thu,Phí phải thu,Phí phải thu,7.793,74.329,7793.0,74329.0
,,,8.666.759,9.032.101,8666759.0,9032101.0
