row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lợi nhuận trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận trước thuế Điều chỉnh cho các khoản,Lợi nhuận trước thuế Điều chỉnh cho các khoản,01,,10.071.072.872.302,9.288.369.742.697,1.0,,10071072872302.0,9288369742697.0
Khẩu hao và phân bổ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khẩu hao và phân bổ,Khẩu hao và phân bổ,02,,2.259.594.298.268,1.984.032.269.593,2.0,,2259594298268.0,1984032269593.0
Phân bổ lợi thế thương mại,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,02,,26.051.152.720,20.624.439.671,2.0,,26051152720.0,20624439671.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,(72.990.493.823),(10.870.919.019),3.0,,-72990493823.0,-10870919019.0
Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục,Lỗ/(lãi) chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục,04,,29.910.869.480,(4.721.135.461),4.0,,29910869480.0,-4721135461.0
tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > tiền tệ có gốc ngoại tệ,tiền tệ có gốc ngoại tệ,05,,(112.985.971.103),(100.141.408.999),5.0,,-112985971103.0,-100141408999.0
Lãi từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lãi từ hoạt động đầu tư,Lãi từ hoạt động đầu tư,06,,539.861.243.640,479.707.569.855,6.0,,539861243640.0,479707569855.0
Chi phí đi vay,Chi phí đi vay,Chi phí đi vay,,,,,,,,
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Chi phí đi vay > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,12.740.513.971.484,11.657.000.558.337,8.0,,12740513971484.0,11657000558337.0
Biến động các khoản phải thu,Chi phí đi vay > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,(1.423.156.571.992),(462.712.870.273),9.0,,-1423156571992.0,-462712870273.0
Biến động hàng tồn kho,Chi phí đi vay > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(2.301.594.154.020),(2.201.681.306.847),10.0,,-2301594154020.0,-2201681306847.0
Biến động các khoản phải trả và nợ phải trả khác,Chi phí đi vay > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,,1.459.709.130.157,(427.137.753.385),11.0,,1459709130157.0,-427137753385.0
Biến động chi phí trả trước,Chi phí đi vay > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,(500.921.130.265),(57.137.603.269),12.0,,-500921130265.0,-57137603269.0
,,,,,9.974.551.245.364,8.508.331.024.563,,,9974551245364.0,8508331024563.0
Tiền lãi vay đã trả,Chi phí đi vay > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(611.767.789.386),(476.521.018.456),14.0,,-611767789386.0,-476521018456.0
Thuế thu nhập doanh nghiệp đã nộp,Chi phí đi vay > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,,(1.416.437.918.395),(1.723.779.496.359),15.0,,-1416437918395.0,-1723779496359.0
Tiền chi khác cho hoạt động kinh doanh,Chi phí đi vay > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,,(304.001.386.852),(249.708.157.378),17.0,,-304001386852.0,-249708157378.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Chi phí đi vay > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,7.642.344.150.731,6.058.322.352.370,20.0,,7642344150731.0,6058322352370.0
