row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2018VND,2017VND,,
"Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị",,
Lương và thường,"Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị > Lương và thường",Lương và thường,8.385.499.000,6.630.513.466,8385499000.0,6630513466.0
Thù lao,"Thành viên của Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị > Thù lao",Thù lao,2.504.000.000,1.575.240.000,2504000000.0,1575240000.0
