row_label_raw,row_label_full,col_0,Tỷ giá tại ngày > 31/12/2018,Tỷ giá tại ngày > 1/1/2018,numeric__Tỷ giá tại ngày > 31/12/2018,numeric__Tỷ giá tại ngày > 1/1/2018
USD/VND,USD/VND,USD/VND,23.300,22.735,23300.0,22735.0
EUR/VND,EUR/VND,EUR/VND,26.311,-,26311.0,
