row_label_raw,row_label_full,STT,Công ty con cấp 2,Hoạt động chính,Tỷ lệ lợi ích trực tiếp của công ty con cấp 1,Tỷ lệ lợi ích trực tiếp của công ty con cấp 1_1,Tỷ lệ lợi ích của Tập đoàn,Tỷ lệ lợi ích của Tập đoàn_1,numeric__Công ty con cấp 2,numeric__Hoạt động chính,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 1,numeric__Tỷ lệ lợi ích trực tiếp của công ty con cấp 1_1,numeric__Tỷ lệ lợi ích của Tập đoàn,numeric__Tỷ lệ lợi ích của Tập đoàn_1
STT,STT,STT,Công ty con cấp 2,Hoạt động chính,31/12/2018,1/1/2018,31/12/2018,1/1/2018,,,,,,
19,STT > 19,19,Công ty TNHH Quản lý Khai thácKhu công nghiệp Hòa Mạc,"Xây dựng công trình dân dụng, công nghiệp, kinh doanh bất động sản thuộc quyền sở hữu hoặc đi thuê, cho thuê nhà xưởng, văn phòng, đầu tư và xây dựng đồng bộ hạ tầng kỹ thuật, kinh doanh nước sạch, thu gom rác thải, khai thác, xử lý và cung cấp nước.",100%,100%,"99,85%","99,67%",,,1.0,1.0,0.9984999999999999,0.9967
20,STT > 20,20,Công ty TNHH MTV Xây dựng và Phát triển đô thị Hòa Phát Hưng Yên,"Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê.",100%,100%,"99,85%","99,67%",,,1.0,1.0,0.9984999999999999,0.9967
21,STT > 21,21,Công ty CP Golden Gain Việt Nam,Kinh doanh bất động sản.,"99,99%","99,99%","99,85%","99,66%",,,0.9998999999999999,0.9998999999999999,0.9984999999999999,0.9965999999999999
22,STT > 22,22,Công ty CP Xây dựng Long Việt (ii),Kinh doanh bất động sản.,100%,-,"99,85%",-,,,1.0,,0.9984999999999999,
,,,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,Công ty con của Công ty CP Phát triển Nông nghiệp Hòa Phát,,,,,,
23,STT > 23,23,Công ty TNHH Thương mại Hòa Phát,"Chân nuôi trâu, bò; hoạt động dịch vụ trồng trọt, chân nuôi và sau thu hoạch.","99,90%","99,90%","99,899%","99,899%",,,0.9990000000000001,0.9990000000000001,0.99899,0.99899
24,STT > 24,24,Công ty CP Phát triển Chăn nuôi Hòa Phát,"Chăn nuôi, cung cấp heo giống, heo thịt.","99,975%","99,975%","99,974%","99,974%",,,0.9997499999999999,0.9997499999999999,0.9997400000000001,0.9997400000000001
25,STT > 25,25,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Hưng Yên,"Sản xuất, buôn bán thức ăn và nguyên liệu làm thức ăn gia súc, gia cầm và thủy sản.",100%,100%,"99,999%","99,999%",,,1.0,1.0,0.9999899999999999,0.9999899999999999
26,STT > 26,26,Công ty TNHH Thức ăn Chăn nuôi Hòa Phát Đồng Nai,"Sản xuất và chế biến thức ăn gia súc, gia cầm và thủy sản.",100%,100%,"99,999%","99,999%",,,1.0,1.0,0.9999899999999999,0.9999899999999999
27,STT > 27,27,Công ty TNHH Gia cầm Hòa Phát (trước đây là Công ty TNHH MTV Gia cầm Hòa Phát),Chăn nuôi gia cầm.,100%,100%,"99,999%","99,999%",,,1.0,1.0,0.9999899999999999,0.9999899999999999
28,STT > 28,28,Công ty TNHH MTV Chăn nuôi Hòa Phát Đà Nẵng (iii),"Chăn nuôi gia sức gia cầm, hoạt động dịch vụ trồng trọt.",-,100%,-,"99,999%",,,,1.0,,0.9999899999999999
