row_label_raw,row_label_full,col_0,2018VND,2017VND,numeric__2018VND,numeric__2017VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,10.071.072.872.302,9.288.369.742.697,10071072872302.0,9288369742697.0
Các điều chỉnh tăng/(giảm) lợi nhuận kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán,,
Chi phí không được khấu trừ,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Chi phí không được khấu trừ,Chi phí không được khấu trừ,16.482.132.683,53.444.826.145,16482132683.0,53444826145.0
Phân bổ lợi thế thương mại,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,26.051.152.720,20.624.439.671,26051152720.0,20624439671.0
Dự phòng giám giá hàng tồn kho,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Dự phòng giám giá hàng tồn kho,Dự phòng giám giá hàng tồn kho,(47.304.208.908),(44.523.841.127),-47304208908.0,-44523841127.0
Chênh lệch tỷ giá chưa thực hiện,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Chênh lệch tỷ giá chưa thực hiện,Chênh lệch tỷ giá chưa thực hiện,18.997.010.011,(5.735.846.718),18997010011.0,-5735846718.0
Giá vốn trích trước của bắt động sản đã bán,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Giá vốn trích trước của bắt động sản đã bán,Giá vốn trích trước của bắt động sản đã bán,53.447.507.077,95.548.083.838,53447507077.0,95548083838.0
Phát sinh và hoàn nhập các chênh lệch tạm thời khác,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Phát sinh và hoàn nhập các chênh lệch tạm thời khác,Phát sinh và hoàn nhập các chênh lệch tạm thời khác,141.779.316.094,80.614.080.895,141779316094.0,80614080895.0
Lỗ được chia từ các công ty liên kết,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Lỗ được chia từ các công ty liên kết,Lỗ được chia từ các công ty liên kết,-,159.611.603,,159611603.0
,,,10.280.525.781.979,9.488.501.097.004,10280525781979.0,9488501097004.0
Lỗ năm trước chuyển sang,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(14.220.505.384),(150.394.078.413),-14220505384.0,-150394078413.0
Thu nhập chịu thuế năm hiện hành,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Thu nhập chịu thuế năm hiện hành,Thu nhập chịu thuế năm hiện hành,10.266.305.276.595,9.338.107.018.591,10266305276595.0,9338107018591.0
Chi phí thuế TNDN tính theo thuế suất của Công ty,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Chi phí thuế TNDN tính theo thuế suất của Công ty,Chi phí thuế TNDN tính theo thuế suất của Công ty,2.053.261.055.319,1.867.621.403.718,2053261055319.0,1867621403718.0
Uu đãi thuế của các công ty con,Các điều chỉnh tăng/(giảm) lợi nhuận kế toán > Uu đãi thuế của các công ty con,Uu đãi thuế của các công ty con,(601.511.349.283),(542.876.232.559),-601511349283.0,-542876232559.0
Ảnh hưởng của mức thuế suất khác,Ảnh hưởng của mức thuế suất khác,Ảnh hưởng của mức thuế suất khác,,,,
áp dụng cho các công ty con,Ảnh hưởng của mức thuế suất khác > áp dụng cho các công ty con,áp dụng cho các công ty con,(5.804.120.081),(18.495.943.801),-5804120081.0,-18495943801.0
Tài sản thuế thu nhập hoãn lại không được ghi nhận trên lỗ tính thuế của các công ty con,Ảnh hưởng của mức thuế suất khác > Tài sản thuế thu nhập hoãn lại không được ghi nhận trên lỗ tính thuế của các công ty con,Tài sản thuế thu nhập hoãn lại không được ghi nhận trên lỗ tính thuế của các công ty con,9.931.046.273,11.037.237.260,9931046273.0,11037237260.0
Lợi ích thuế TNDN hoãn lại,Ảnh hưởng của mức thuế suất khác > Lợi ích thuế TNDN hoãn lại,Lợi ích thuế TNDN hoãn lại,(35.797.921.476),(44.015.628.386),-35797921476.0,-44015628386.0
Thuế TNDN trích bổ sung cho năm trước,Ảnh hưởng của mức thuế suất khác > Thuế TNDN trích bổ sung cho năm trước,Thuế TNDN trích bổ sung cho năm trước,50.443.455.323,342.320.417,50443455323.0,342320417.0
Chi phí thuế thu nhập doanh nghiệp,Ảnh hưởng của mức thuế suất khác > Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,1.470.522.166.075,1.273.613.156.649,1470522166075.0,1273613156649.0
