row_label_raw,row_label_full,col_0,2018,2017Đã điều chỉnh lại,numeric__2018,numeric__2017Đã điều chỉnh lại
Lợi nhuận thuần thuộc về các cổ đông của Công ty (VND),Lợi nhuận thuần thuộc về các cổ đông của Công ty (VND),Lợi nhuận thuần thuộc về các cổ đông của Công ty (VND),8.573.014.210.414,8.006.672.113.847,8573014210414.0,8006672113847.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (sổ cổ phiếu),2.123.830.077,1.965.080.016,2123830077.0,1965080016.0
Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),Lãi cơ bản trên cổ phiếu (VND),4.037,4.074,4037.0,4074.0
