row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,31/12/2016VND,01/01/2016VND,numeric__Mối quan hệ,numeric__31/12/2016VND,numeric__01/01/2016VND
Phải thu khác dài hạn,Phải thu khác dài hạn,Phải thu khác dài hạn,,49.476.412.560,-,,49476412560.0,
Phạm Thị Nhải,Phạm Thị Nhải,Phạm Thị Nhải,Người có liên quan với thành viên HĐQT,49.476.412.560,-,,49476412560.0,
