row_label_raw,row_label_full,col_0,Xây lắp và hoạt động khác,"Đầu tư, kinh doanh BĐS",Dịch vụ thu phí đường bộ,Tổng,numeric__Xây lắp và hoạt động khác,"numeric__Đầu tư, kinh doanh BĐS",numeric__Dịch vụ thu phí đường bộ,numeric__Tổng
DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,DOANH THU,,,,
Tổng doanh thu,DOANH THU > Tổng doanh thu,Tổng doanh thu,504.491.279.254,317.555.754.928,-,822.047.034.182,504491279254.0,317555754928.0,,822047034182.0
Giảm trừ doanh thu,DOANH THU > Giảm trừ doanh thu,Giảm trừ doanh thu,(9.004.496.464),(998.266.640),-,(10.002.763.104),-9004496464.0,-998266640.0,,-10002763104.0
Doanh thu thuần,DOANH THU > Doanh thu thuần,Doanh thu thuần,495.486.782.790,316.557.488.288,-,812.044.271.078,495486782790.0,316557488288.0,,812044271078.0
KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,KẾT QUẢ HOẠT ĐỘNG,,,,
Kết quả bộ phận,KẾT QUẢ HOẠT ĐỘNG > Kết quả bộ phận,Kết quả bộ phận,87.220.575.593,92.903.265.487,-,180.123.841.080,87220575593.0,92903265487.0,,180123841080.0
Thuế thu nhập doanh nghiệp,KẾT QUẢ HOẠT ĐỘNG > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,-,20.438.718.407,-,20.438.718.407,,20438718407.0,,20438718407.0
Lợi nhuận trong năm,KẾT QUẢ HOẠT ĐỘNG > Lợi nhuận trong năm,Lợi nhuận trong năm,87.220.575.593,72.464.547.080,,159.685.122.673,87220575593.0,72464547080.0,,159685122673.0
