row_label_raw,row_label_full,col_0,Năm 2016VND,Năm 2015VND,numeric__Năm 2016VND,numeric__Năm 2015VND
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,35.693.063.649,782.681,35693063649.0,782681.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,4.769.001.963,782.681,4769001963.0,782681.0
"Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng","Chi phí dùng cụ, đồ dùng",8.335.306,-,8335306.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,491.655.291,-,491655291.0,
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,30.424.071.089,-,30424071089.0,
Chi phí quản lý,Chi phí quản lý,Chi phí quản lý,80.222.249.398,25.693.475.473,80222249398.0,25693475473.0
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,23.467.821.834,11.364.491.532,23467821834.0,11364491532.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,1.160.422.110,460.428.711,1160422110.0,460428711.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.470.321.325,1.351.102.640,2470321325.0,1351102640.0
Thuế phí và lệ phí,Thuế phí và lệ phí,Thuế phí và lệ phí,117.302.497,25.535.657,117302497.0,25535657.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,325.974.526,-,325974526.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.447.999.332,8.983.288.948,13447999332.0,8983288948.0
Chi phí bằng tiền khác,Chi phí bằng tiền khác,Chi phí bằng tiền khác,39.232.407.774,3.508.627.985,39232407774.0,3508627985.0
Tổng,Tổng,Tổng,115.915.313.047,25.694.258.154,115915313047.0,25694258154.0
