row_label_raw,row_label_full,- Loại phát hành theo mênh giá (1),31/12/2016 > Giá trị > 265.600.000.000,31/12/2016 > Kỳ hạn > 3 năm,01/01/2016 > Giá trị > 500.000.000.000,01/01/2016 > Kỳ hạn > 3 năm,numeric__31/12/2016 > Giá trị > 265.600.000.000,numeric__31/12/2016 > Kỳ hạn > 3 năm,numeric__01/01/2016 > Giá trị > 500.000.000.000,numeric__01/01/2016 > Kỳ hạn > 3 năm
- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),- Chi phí phát hành trái phiếu (2),2.291.773.866,-,6.779.667.000,-,2291773866.0,,6779667000.0,
Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},Giá trị thu được {(3)=(1)-(2)},263.308.226.134,,493.220.333.000,,263308226134.0,,493220333000.0,
