row_label_raw,row_label_full,STT,Các giao dịch và các khoản tiền,Số cuối năm,Số đầu năm,numeric__Các giao dịch và các khoản tiền,numeric__Số cuối năm,numeric__Số đầu năm
A,A,A,B,1,2,,1.0,2.0
,,,-Tiền gửi của Nhà đầu tư về giao dịch chứng khoán theo phương thức CTCK quản lý,970.104.910.039,1.354.078.352.079,,970104910039.0,1354078352079.0
,,,-Tiền gửi của Tổ chức phát hành,2.092.693.525,1.145.613.975,,2092693525.0,1145613975.0
,,,Tổng,972.197.603.564,1.355.223.966.054,,972197603564.0,1355223966054.0
