row_label_raw,row_label_full,Các loại doanh thu hoạt động khác,Năm 2018,Năm 2017,numeric__Năm 2018,numeric__Năm 2017
1. Từ tài sản tài chính FVTPL:,1. Từ tài sản tài chính FVTPL:,1. Từ tài sản tài chính FVTPL:,32.212.829.790,18.226.749.023,32212829790.0,18226749023.0
1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,1.1 Cổ tức và lãi trái phiếu,26.010.555.816,14.657.749.023,26010555816.0,14657749023.0
1.2 Lãi tiền gửi có kỳ hạn,1.2 Lãi tiền gửi có kỳ hạn,1.2 Lãi tiền gửi có kỳ hạn,6.202.273.974,3.569.000.000,6202273974.0,3569000000.0
2. Từ tài sản tài chính HTM:,2. Từ tài sản tài chính HTM:,2. Từ tài sản tài chính HTM:,,,,
3. Từ các khoản cho vay,2. Từ tài sản tài chính HTM: > 3. Từ các khoản cho vay,3. Từ các khoản cho vay,207.641.257.711,143.222.354.016,207641257711.0,143222354016.0
4. Từ AFS:,4. Từ AFS:,4. Từ AFS:,,,,
Tổng cộng,4. Từ AFS: > Tổng cộng,Tổng cộng,239.854.087.501,161.449.103.039,239854087501.0,161449103039.0
