row_label_raw,row_label_full,col_0,Số lượng cổ phiếu,Số lượng cổ phiếu_1,numeric__Số lượng cổ phiếu,numeric__Số lượng cổ phiếu_1
,,,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2018,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,381.589.911,381.589.911,381589911.0,381589911.0
Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và góp vốn đầy đủ Cổ phiếu phổ thông,381.589.911,381.589.911,381589911.0,381589911.0
Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,48.000,48.000,48000.0,48000.0
Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,381.541.911,381.541.911,381541911.0,381541911.0
